"","Date","Cases","Deaths","case_fatality","attack_rate","COD"
"448",2017-10-21,122167,265,0.2,37.727,"Al Hudaydah"
"449",2017-10-21,24845,29,0.1,32.717,"Al Bayda"
"450",2017-10-21,82431,68,0.1,29.15,"Amanat Al Asimah"
"451",2017-10-21,22454,21,0.1,22.257,"Lahj"
"452",2017-10-21,12701,21,0.2,21.952,"Al Jawf"
"453",2017-10-21,13234,116,0.9,21.81,"Raymah"
"454",2017-10-21,19102,62,0.3,20.696,"Aden"
"455",2017-10-21,54175,279,0.5,18.32,"Ibb"
"456",2017-10-21,50822,183,0.4,16.95,"Taizz"
"457",2017-10-21,5551,7,0.1,15.482,"Marib"
"458",2017-10-21,7255,5,0.1,8.015,"Sa'ada"
"459",2017-10-21,1164,1,0.1,7.84,"Al Maharah"
"460",2017-10-21,1381,3,0.2,2.286,"Shabwah"
"461",2017-10-17,82681,169,0.2,71.242,"Amran"
"462",2017-10-17,48516,142,0.3,66.441,"Al Mahwit"
"463",2017-10-17,45007,80,0.2,61.527,"Al Dhale'e"
"464",2017-10-17,27525,35,0.1,48.219,"Abyan"
"465",2017-10-17,62064,122,0.2,42.21,"Sana'a"
"466",2017-10-17,92406,408,0.4,39.664,"Hajjah"
"467",2017-10-17,76138,156,0.2,37.837,"Dhamar"
"468",2017-10-17,119684,263,0.2,36.96,"Al Hudaydah"
"469",2017-10-17,24435,29,0.1,32.177,"Al Bayda"
"470",2017-10-17,81559,68,0.1,28.842,"Amanat Al Asimah"
"471",2017-10-17,22358,20,0.1,22.162,"Lahj"
"472",2017-10-17,13086,116,0.9,21.566,"Raymah"
"473",2017-10-17,12414,21,0.2,21.456,"Al Jawf"
"474",2017-10-17,18887,62,0.3,20.463,"Aden"
"475",2017-10-17,53361,278,0.5,18.045,"Ibb"
"476",2017-10-17,50321,183,0.4,16.783,"Taizz"
"477",2017-10-17,5381,7,0.1,15.008,"Marib"
"478",2017-10-17,6976,5,0.1,7.654,"Sa'ada"
"479",2017-10-17,1163,1,0.1,7.586,"Al Maharah"
"480",2017-10-17,1372,3,0.2,2.157,"Shabwah"
"481",2017-10-16,82297,169,0.2,70.912,"Amran"
"482",2017-10-16,48237,142,0.3,66.059,"Al Mahwit"
"483",2017-10-16,44813,80,0.2,61.262,"Al Dhale'e"
"484",2017-10-16,27469,35,0.1,48.121,"Abyan"
"485",2017-10-16,61802,122,0.2,42.032,"Sana'a"
"486",2017-10-16,91932,408,0.4,39.46,"Hajjah"
"487",2017-10-16,75686,155,0.2,37.612,"Dhamar"
"488",2017-10-16,118798,262,0.2,36.686,"Al Hudaydah"
"489",2017-10-16,24434,29,0.1,32.176,"Al Bayda"
"490",2017-10-16,81270,67,0.1,28.739,"Amanat Al Asimah"
"491",2017-10-16,22308,20,0.1,22.112,"Lahj"
"492",2017-10-16,13026,116,0.9,21.468,"Raymah"
"493",2017-10-16,12280,21,0.2,21.224,"Al Jawf"
"494",2017-10-16,18844,62,0.3,20.416,"Aden"
"495",2017-10-16,53157,278,0.5,17.976,"Ibb"
"496",2017-10-16,50169,183,0.4,16.732,"Taizz"
"497",2017-10-16,5378,7,0.1,15,"Marib"
"498",2017-10-16,1163,1,0.1,7.586,"Al Maharah"
"499",2017-10-16,6897,5,0.1,7.567,"Sa'ada"
"500",2017-10-16,1370,3,0.2,2.154,"Shabwah"
"501",2017-10-14,81570,169,0.2,70.285,"Amran"
"502",2017-10-14,47976,142,0.3,65.702,"Al Mahwit"
"503",2017-10-14,44494,79,0.2,60.826,"Al Dhale'e"
"504",2017-10-14,27435,35,0.1,48.061,"Abyan"
"505",2017-10-14,61036,122,0.2,41.511,"Sana'a"
"506",2017-10-14,91198,408,0.4,39.145,"Hajjah"
"507",2017-10-14,74700,154,0.2,37.122,"Dhamar"
"508",2017-10-14,116772,262,0.2,36.061,"Al Hudaydah"
"509",2017-10-14,24323,29,0.1,32.03,"Al Bayda"
"510",2017-10-14,80884,67,0.1,28.603,"Amanat Al Asimah"
"511",2017-10-14,22168,20,0.1,21.973,"Lahj"
"512",2017-10-14,12879,116,0.9,21.225,"Raymah"
"513",2017-10-14,12141,21,0.2,20.984,"Al Jawf"
"514",2017-10-14,18774,62,0.3,20.34,"Aden"
"515",2017-10-14,52746,278,0.5,17.837,"Ibb"
"516",2017-10-14,49828,183,0.4,16.619,"Taizz"
"517",2017-10-14,5274,7,0.1,14.71,"Marib"
"518",2017-10-14,1163,1,0.1,7.586,"Al Maharah"
"519",2017-10-14,6759,5,0.1,7.416,"Sa'ada"
"520",2017-10-14,1370,3,0.2,2.154,"Shabwah"
"521",2017-10-11,80619,169,0.2,69.466,"Amran"
"522",2017-10-11,47304,142,0.3,64.781,"Al Mahwit"
"523",2017-10-11,44036,79,0.2,60.2,"Al Dhale'e"
"524",2017-10-11,27305,35,0.1,47.834,"Abyan"
"525",2017-10-11,60511,122,0.2,41.154,"Sana'a"
"526",2017-10-11,90427,403,0.4,38.814,"Hajjah"
"527",2017-10-11,73267,154,0.2,36.41,"Dhamar"
"528",2017-10-11,113632,262,0.2,35.091,"Al Hudaydah"
"529",2017-10-11,24154,29,0.1,31.807,"Al Bayda"
"530",2017-10-11,80140,67,0.1,28.34,"Amanat Al Asimah"
"531",2017-10-11,21977,20,0.1,21.784,"Lahj"
"532",2017-10-11,12705,116,0.9,20.939,"Raymah"
"533",2017-10-11,11993,21,0.2,20.728,"Al Jawf"
"534",2017-10-11,18634,62,0.3,20.189,"Aden"
"535",2017-10-11,52157,278,0.5,17.638,"Ibb"
"536",2017-10-11,49043,183,0.4,16.357,"Taizz"
"537",2017-10-11,5199,7,0.1,14.5,"Marib"
"538",2017-10-11,1163,1,0.1,7.586,"Al Maharah"
"539",2017-10-11,6502,5,0.1,7.134,"Sa'ada"
"540",2017-10-11,1344,3,0.2,2.113,"Shabwah"
"541",2017-10-10,79964,169,0.2,68.901,"Amran"
"542",2017-10-10,46686,141,0.3,63.935,"Al Mahwit"
"543",2017-10-10,43669,79,0.2,59.698,"Al Dhale'e"
"544",2017-10-10,27193,35,0.1,47.637,"Abyan"
"545",2017-10-10,59585,122,0.2,40.524,"Sana'a"
"546",2017-10-10,89945,403,0.4,38.607,"Hajjah"
"547",2017-10-10,72233,153,0.2,35.896,"Dhamar"
"548",2017-10-10,112638,261,0.2,34.784,"Al Hudaydah"
"549",2017-10-10,24012,29,0.1,31.62,"Al Bayda"
"550",2017-10-10,79551,67,0.1,28.132,"Amanat Al Asimah"
"551",2017-10-10,21763,20,0.1,21.572,"Lahj"
"552",2017-10-10,12592,116,0.9,20.752,"Raymah"
"553",2017-10-10,11827,21,0.2,20.441,"Al Jawf"
"554",2017-10-10,18590,62,0.3,20.141,"Aden"
"555",2017-10-10,51981,277,0.5,17.578,"Ibb"
"556",2017-10-10,48553,183,0.4,16.194,"Taizz"
"557",2017-10-10,5117,7,0.1,14.272,"Marib"
"558",2017-10-10,1163,1,0.1,7.586,"Al Maharah"
"559",2017-10-10,6352,5,0.1,6.969,"Sa'ada"
"560",2017-10-10,1341,3,0.2,2.108,"Shabwah"
"561",2017-10-09,79962,169,0.2,68.9,"Amran"
"562",2017-10-09,46676,141,0.3,63.921,"Al Mahwit"
"563",2017-10-09,43669,79,0.2,59.698,"Al Dhale'e"
"564",2017-10-09,27188,35,0.1,47.629,"Abyan"
"565",2017-10-09,59585,122,0.2,40.524,"Sana'a"
"566",2017-10-09,89292,403,0.5,38.327,"Hajjah"
"567",2017-10-09,72233,153,0.2,35.896,"Dhamar"
"568",2017-10-09,111219,261,0.2,34.346,"Al Hudaydah"
"569",2017-10-09,24012,29,0.1,31.62,"Al Bayda"
"570",2017-10-09,79550,67,0.1,28.131,"Amanat Al Asimah"
"571",2017-10-09,21763,20,0.1,21.572,"Lahj"
"572",2017-10-09,12591,115,0.9,20.751,"Raymah"
"573",2017-10-09,11827,21,0.2,20.441,"Al Jawf"
"574",2017-10-09,18528,62,0.3,20.074,"Aden"
"575",2017-10-09,51822,277,0.5,17.524,"Ibb"
"576",2017-10-09,48553,183,0.4,16.194,"Taizz"
"577",2017-10-09,5117,7,0.1,14.272,"Marib"
"578",2017-10-09,1163,1,0.1,7.586,"Al Maharah"
"579",2017-10-09,6352,5,0.1,6.969,"Sa'ada"
"580",2017-10-09,1333,3,0.2,2.096,"Shabwah"
"581",2017-10-08,79187,169,0.2,68.232,"Amran"
"582",2017-10-08,46190,141,0.3,63.256,"Al Mahwit"
"583",2017-10-08,43493,79,0.2,59.458,"Al Dhale'e"
"584",2017-10-08,27081,35,0.1,47.441,"Abyan"
"585",2017-10-08,59136,122,0.2,40.219,"Sana'a"
"586",2017-10-08,88513,403,0.5,37.993,"Hajjah"
"587",2017-10-08,71274,153,0.2,35.42,"Dhamar"
"588",2017-10-08,108917,258,0.2,33.635,"Al Hudaydah"
"589",2017-10-08,23827,29,0.1,31.377,"Al Bayda"
"590",2017-10-08,78898,67,0.1,27.901,"Amanat Al Asimah"
"591",2017-10-08,21508,20,0.1,21.319,"Lahj"
"592",2017-10-08,12520,115,0.9,20.634,"Raymah"
"593",2017-10-08,11633,21,0.2,20.106,"Al Jawf"
"594",2017-10-08,18420,62,0.3,19.957,"Aden"
"595",2017-10-08,51454,277,0.5,17.4,"Ibb"
"596",2017-10-08,48083,183,0.4,16.037,"Taizz"
"597",2017-10-08,5022,7,0.1,14.007,"Marib"
"598",2017-10-08,1162,1,0.1,7.58,"Al Maharah"
"599",2017-10-08,6122,5,0.1,6.717,"Sa'ada"
"600",2017-10-08,1328,3,0.2,2.088,"Shabwah"
"601",2017-10-05,78500,169,0.2,67.64,"Amran"
"602",2017-10-05,45531,140,0.3,62.353,"Al Mahwit"
"603",2017-10-05,42937,79,0.2,58.698,"Al Dhale'e"
"604",2017-10-05,26950,35,0.1,47.212,"Abyan"
"605",2017-10-05,58656,122,0.2,39.893,"Sana'a"
"606",2017-10-05,87584,401,0.5,37.594,"Hajjah"
"607",2017-10-05,70248,153,0.2,34.91,"Dhamar"
"608",2017-10-05,107019,255,0.2,33.049,"Al Hudaydah"
"609",2017-10-05,23719,29,0.1,31.234,"Al Bayda"
"610",2017-10-05,78522,67,0.1,27.768,"Amanat Al Asimah"
"611",2017-10-05,21149,20,0.1,20.963,"Lahj"
"612",2017-10-05,12398,115,0.9,20.433,"Raymah"
"613",2017-10-05,18314,62,0.3,19.842,"Aden"
"614",2017-10-05,11456,21,0.2,19.8,"Al Jawf"
"615",2017-10-05,51097,276,0.5,17.279,"Ibb"
"616",2017-10-05,47616,183,0.4,15.881,"Taizz"
"617",2017-10-05,4949,7,0.1,13.803,"Marib"
"618",2017-10-05,1162,1,0.1,7.58,"Al Maharah"
"619",2017-10-05,5887,5,0.1,6.459,"Sa'ada"
"620",2017-10-05,1326,3,0.2,2.085,"Shabwah"
"621",2017-10-04,78094,169,0.2,67.29,"Amran"
"622",2017-10-04,45284,140,0.3,62.015,"Al Mahwit"
"623",2017-10-04,42702,79,0.2,58.376,"Al Dhale'e"
"624",2017-10-04,26888,35,0.1,47.103,"Abyan"
"625",2017-10-04,58191,122,0.2,39.576,"Sana'a"
"626",2017-10-04,87418,401,0.5,37.523,"Hajjah"
"627",2017-10-04,69777,153,0.2,34.676,"Dhamar"
"628",2017-10-04,106169,254,0.2,32.786,"Al Hudaydah"
"629",2017-10-04,23624,29,0.1,31.109,"Al Bayda"
"630",2017-10-04,78238,66,0.1,27.667,"Amanat Al Asimah"
"631",2017-10-04,21149,20,0.1,20.963,"Lahj"
"632",2017-10-04,12370,115,0.9,20.386,"Raymah"
"633",2017-10-04,18265,62,0.3,19.789,"Aden"
"634",2017-10-04,11357,21,0.2,19.629,"Al Jawf"
"635",2017-10-04,50868,276,0.5,17.202,"Ibb"
"636",2017-10-04,47453,182,0.4,15.827,"Taizz"
"637",2017-10-04,4905,7,0.1,13.68,"Marib"
"638",2017-10-04,1162,1,0.1,7.58,"Al Maharah"
"639",2017-10-04,5772,5,0.1,6.333,"Sa'ada"
"640",2017-10-04,1324,3,0.2,2.082,"Shabwah"
"641",2017-10-03,77685,168,0.2,66.938,"Amran"
"642",2017-10-03,44965,140,0.3,61.578,"Al Mahwit"
"643",2017-10-03,42702,79,0.2,58.376,"Al Dhale'e"
"644",2017-10-03,26822,35,0.1,46.988,"Abyan"
"645",2017-10-03,57908,122,0.2,39.384,"Sana'a"
"646",2017-10-03,87046,401,0.5,37.363,"Hajjah"
"647",2017-10-03,68849,153,0.2,34.215,"Dhamar"
"648",2017-10-03,105092,254,0.2,32.454,"Al Hudaydah"
"649",2017-10-03,23526,28,0.1,30.98,"Al Bayda"
"650",2017-10-03,77835,66,0.1,27.525,"Amanat Al Asimah"
"651",2017-10-03,20999,20,0.1,20.815,"Lahj"
"652",2017-10-03,12294,114,0.9,20.261,"Raymah"
"653",2017-10-03,18215,62,0.3,19.735,"Aden"
"654",2017-10-03,11271,21,0.2,19.48,"Al Jawf"
"655",2017-10-03,50650,276,0.5,17.128,"Ibb"
"656",2017-10-03,47174,182,0.4,15.734,"Taizz"
"657",2017-10-03,4905,7,0.1,13.68,"Marib"
"658",2017-10-03,1162,1,0.1,7.58,"Al Maharah"
"659",2017-10-03,5668,5,0.1,6.219,"Sa'ada"
"660",2017-10-03,1324,3,0.2,2.082,"Shabwah"
"661",2017-10-02,76931,167,0.2,66.288,"Amran"
"662",2017-10-02,44411,140,0.3,60.82,"Al Mahwit"
"663",2017-10-02,41815,79,0.2,57.164,"Al Dhale'e"
"664",2017-10-02,26622,35,0.1,46.637,"Abyan"
"665",2017-10-02,57456,122,0.2,39.077,"Sana'a"
"666",2017-10-02,85914,400,0.5,36.877,"Hajjah"
"667",2017-10-02,68332,153,0.2,33.958,"Dhamar"
"668",2017-10-02,103280,254,0.2,31.894,"Al Hudaydah"
"669",2017-10-02,23324,28,0.1,30.714,"Al Bayda"
"670",2017-10-02,77215,66,0.1,27.305,"Amanat Al Asimah"
"671",2017-10-02,20678,20,0.1,20.496,"Lahj"
"672",2017-10-02,12192,113,0.9,20.093,"Raymah"
"673",2017-10-02,18098,62,0.3,19.608,"Aden"
"674",2017-10-02,11077,21,0.2,19.145,"Al Jawf"
"675",2017-10-02,50082,276,0.6,16.936,"Ibb"
"676",2017-10-02,46573,180,0.4,15.533,"Taizz"
"677",2017-10-02,4801,7,0.1,13.39,"Marib"
"678",2017-10-02,1162,1,0.1,7.58,"Al Maharah"
"679",2017-10-02,5435,5,0.1,5.963,"Sa'ada"
"680",2017-10-02,1298,3,0.2,2.041,"Shabwah"
"681",2017-10-01,76931,167,0.2,66.288,"Amran"
"682",2017-10-01,44411,140,0.3,60.82,"Al Mahwit"
"683",2017-10-01,41815,79,0.2,57.164,"Al Dhale'e"
"684",2017-10-01,26622,35,0.1,46.637,"Abyan"
"685",2017-10-01,57456,122,0.2,39.077,"Sana'a"
"686",2017-10-01,85914,400,0.5,36.877,"Hajjah"
"687",2017-10-01,68332,153,0.2,33.958,"Dhamar"
"688",2017-10-01,103280,254,0.2,31.894,"Al Hudaydah"
"689",2017-10-01,23324,28,0.1,30.714,"Al Bayda"
"690",2017-10-01,77215,66,0.1,27.305,"Amanat Al Asimah"
"691",2017-10-01,20678,20,0.1,20.496,"Lahj"
"692",2017-10-01,12192,113,0.9,20.093,"Raymah"
"693",2017-10-01,18098,62,0.3,19.608,"Aden"
"694",2017-10-01,11077,21,0.2,19.145,"Al Jawf"
"695",2017-10-01,50082,276,0.6,16.936,"Ibb"
"696",2017-10-01,46573,180,0.4,15.533,"Taizz"
"697",2017-10-01,4801,7,0.1,13.39,"Marib"
"698",2017-10-01,1162,1,0.1,7.58,"Al Maharah"
"699",2017-10-01,5435,5,0.1,5.963,"Sa'ada"
"700",2017-10-01,1298,3,0.2,2.041,"Shabwah"
"701",2017-09-30,76425,167,0.2,65.852,"Amran"
"702",2017-09-30,44100,140,0.3,60.394,"Al Mahwit"
"703",2017-09-30,41815,79,0.2,57.164,"Al Dhale'e"
"704",2017-09-30,26523,35,0.1,46.464,"Abyan"
"705",2017-09-30,57097,122,0.2,38.832,"Sana'a"
"706",2017-09-30,85146,399,0.5,36.547,"Hajjah"
"707",2017-09-30,67794,153,0.2,33.69,"Dhamar"
"708",2017-09-30,102294,253,0.2,31.59,"Al Hudaydah"
"709",2017-09-30,23183,28,0.1,30.529,"Al Bayda"
"710",2017-09-30,76925,66,0.1,27.203,"Amanat Al Asimah"
"711",2017-09-30,20535,20,0.1,20.355,"Lahj"
"712",2017-09-30,12095,113,0.9,19.933,"Raymah"
"713",2017-09-30,18026,62,0.3,19.53,"Aden"
"714",2017-09-30,10969,21,0.2,18.958,"Al Jawf"
"715",2017-09-30,49854,276,0.6,16.859,"Ibb"
"716",2017-09-30,46076,180,0.4,15.367,"Taizz"
"717",2017-09-30,4729,7,0.1,13.19,"Marib"
"718",2017-09-30,1162,1,0.1,7.58,"Al Maharah"
"719",2017-09-30,5376,5,0.1,5.898,"Sa'ada"
"720",2017-09-30,1293,3,0.2,2.033,"Shabwah"
"721",2017-09-28,75556,167,0.2,65.103,"Amran"
"722",2017-09-28,43416,140,0.3,59.457,"Al Mahwit"
"723",2017-09-28,41437,79,0.2,56.647,"Al Dhale'e"
"724",2017-09-28,26385,35,0.1,46.222,"Abyan"
"725",2017-09-28,55113,122,0.2,37.483,"Sana'a"
"726",2017-09-28,83817,398,0.5,35.977,"Hajjah"
"727",2017-09-28,66834,153,0.2,33.213,"Dhamar"
"728",2017-09-28,100717,249,0.2,31.103,"Al Hudaydah"
"729",2017-09-28,22926,28,0.1,30.19,"Al Bayda"
"730",2017-09-28,76203,66,0.1,26.948,"Amanat Al Asimah"
"731",2017-09-28,20220,20,0.1,20.042,"Lahj"
"732",2017-09-28,11988,111,0.9,19.757,"Raymah"
"733",2017-09-28,17893,62,0.3,19.386,"Aden"
"734",2017-09-28,10890,21,0.2,18.822,"Al Jawf"
"735",2017-09-28,49468,275,0.6,16.728,"Ibb"
"736",2017-09-28,45303,180,0.4,15.11,"Taizz"
"737",2017-09-28,4729,7,0.1,13.19,"Marib"
"738",2017-09-28,1162,1,0.1,7.58,"Al Maharah"
"739",2017-09-28,5218,5,0.1,5.725,"Sa'ada"
"740",2017-09-28,1246,3,0.2,1.959,"Shabwah"
"741",2017-09-27,75093,167,0.2,64.704,"Amran"
"742",2017-09-27,43184,140,0.3,59.139,"Al Mahwit"
"743",2017-09-27,41182,79,0.2,56.298,"Al Dhale'e"
"744",2017-09-27,26299,35,0.1,46.071,"Abyan"
"745",2017-09-27,83084,398,0.5,35.662,"Hajjah"
"746",2017-09-27,51882,122,0.2,35.286,"Sana'a"
"747",2017-09-27,66302,152,0.2,32.949,"Dhamar"
"748",2017-09-27,99747,248,0.2,30.803,"Al Hudaydah"
"749",2017-09-27,22804,28,0.1,30.029,"Al Bayda"
"750",2017-09-27,75864,66,0.1,26.828,"Amanat Al Asimah"
"751",2017-09-27,20019,20,0.1,19.843,"Lahj"
"752",2017-09-27,11939,111,0.9,19.676,"Raymah"
"753",2017-09-27,17893,62,0.3,19.386,"Aden"
"754",2017-09-27,10775,21,0.2,18.623,"Al Jawf"
"755",2017-09-27,49289,275,0.6,16.668,"Ibb"
"756",2017-09-27,45030,180,0.4,15.019,"Taizz"
"757",2017-09-27,4660,7,0.2,12.997,"Marib"
"758",2017-09-27,1162,1,0.1,7.58,"Al Maharah"
"759",2017-09-27,5136,5,0.1,5.635,"Sa'ada"
"760",2017-09-27,1245,3,0.2,1.958,"Shabwah"
"761",2017-09-26,74594,167,0.2,64.274,"Amran"
"762",2017-09-26,42908,140,0.3,58.761,"Al Mahwit"
"763",2017-09-26,41051,79,0.2,56.119,"Al Dhale'e"
"764",2017-09-26,26228,35,0.1,45.947,"Abyan"
"765",2017-09-26,81951,398,0.5,35.176,"Hajjah"
"766",2017-09-26,49461,122,0.2,33.639,"Sana'a"
"767",2017-09-26,65803,152,0.2,32.701,"Dhamar"
"768",2017-09-26,98381,248,0.3,30.381,"Al Hudaydah"
"769",2017-09-26,22648,28,0.1,29.824,"Al Bayda"
"770",2017-09-26,75547,66,0.1,26.716,"Amanat Al Asimah"
"771",2017-09-26,19813,20,0.1,19.639,"Lahj"
"772",2017-09-26,11873,111,0.9,19.567,"Raymah"
"773",2017-09-26,17829,62,0.3,19.316,"Aden"
"774",2017-09-26,10658,21,0.2,18.421,"Al Jawf"
"775",2017-09-26,49066,272,0.6,16.592,"Ibb"
"776",2017-09-26,44788,180,0.4,14.938,"Taizz"
"777",2017-09-26,4568,7,0.2,12.74,"Marib"
"778",2017-09-26,1162,1,0.1,7.58,"Al Maharah"
"779",2017-09-26,5136,5,0.1,5.635,"Sa'ada"
"780",2017-09-26,1245,3,0.2,1.958,"Shabwah"
"781",2017-09-25,74191,167,0.2,63.927,"Amran"
"782",2017-09-25,42641,140,0.3,58.396,"Al Mahwit"
"783",2017-09-25,40823,79,0.2,55.808,"Al Dhale'e"
"784",2017-09-25,26131,35,0.1,45.777,"Abyan"
"785",2017-09-25,80916,398,0.5,34.732,"Hajjah"
"786",2017-09-25,48448,122,0.3,32.95,"Sana'a"
"787",2017-09-25,65274,152,0.2,32.438,"Dhamar"
"788",2017-09-25,97193,247,0.3,30.015,"Al Hudaydah"
"789",2017-09-25,22449,28,0.1,29.562,"Al Bayda"
"790",2017-09-25,75088,66,0.1,26.553,"Amanat Al Asimah"
"791",2017-09-25,11802,111,0.9,19.45,"Raymah"
"792",2017-09-25,19512,20,0.1,19.341,"Lahj"
"793",2017-09-25,17760,62,0.3,19.242,"Aden"
"794",2017-09-25,10658,21,0.2,18.421,"Al Jawf"
"795",2017-09-25,48835,272,0.6,16.514,"Ibb"
"796",2017-09-25,44495,180,0.4,14.84,"Taizz"
"797",2017-09-25,4568,7,0.2,12.74,"Marib"
"798",2017-09-25,1162,1,0.1,7.58,"Al Maharah"
"799",2017-09-25,5047,5,0.1,5.537,"Sa'ada"
"800",2017-09-25,1243,3,0.2,1.954,"Shabwah"
"801",2017-09-24,73681,167,0.2,63.488,"Amran"
"802",2017-09-24,42377,140,0.3,58.034,"Al Mahwit"
"803",2017-09-24,40565,79,0.2,55.455,"Al Dhale'e"
"804",2017-09-24,25888,35,0.1,45.351,"Abyan"
"805",2017-09-24,80914,398,0.5,34.731,"Hajjah"
"806",2017-09-24,64725,151,0.2,32.165,"Dhamar"
"807",2017-09-24,46440,122,0.3,31.584,"Sana'a"
"808",2017-09-24,96123,247,0.3,29.684,"Al Hudaydah"
"809",2017-09-24,22303,28,0.1,29.37,"Al Bayda"
"810",2017-09-24,74778,66,0.1,26.444,"Amanat Al Asimah"
"811",2017-09-24,11708,111,0.9,19.295,"Raymah"
"812",2017-09-24,17709,61,0.3,19.186,"Aden"
"813",2017-09-24,19315,20,0.1,19.145,"Lahj"
"814",2017-09-24,10434,20,0.2,18.034,"Al Jawf"
"815",2017-09-24,48608,272,0.6,16.438,"Ibb"
"816",2017-09-24,43973,180,0.4,14.666,"Taizz"
"817",2017-09-24,4403,7,0.2,12.28,"Marib"
"818",2017-09-24,1162,1,0.1,7.58,"Al Maharah"
"819",2017-09-24,4919,5,0.1,5.397,"Sa'ada"
"820",2017-09-24,1242,3,0.2,1.953,"Shabwah"
"821",2017-09-23,73107,167,0.2,62.993,"Amran"
"822",2017-09-23,42061,140,0.3,57.601,"Al Mahwit"
